step,inflation,output_gap,interest_rate,reward,shock_active
0,-0.0023596621957276964,0.040853568737266095,0.05999999865889549,-0.005257696041242851,False
1,0.0037373863211660474,0.04016370053377207,0.05999999865889549,-0.0042430771422072334,False
2,0.0024881811395869313,0.0292407210474733,0.05999999865889549,-0.0036692928758090314,False
3,0.010464681699265066,0.030989644287940692,0.05999999865889549,-0.002705028107344551,False
4,0.020166811900908632,0.02307959545656893,0.05999999865889549,-0.001319378426786756,False
5,0.025816060568449872,0.032534037497526036,0.05999999865889549,-0.0014608318714861954,False
6,0.03412757508066533,0.03125038635195524,0.05999999865889549,-0.001045557396012916,False
7,0.03612378251756865,0.020683675477995697,0.05999999865889549,-0.00045786455522125346,False
8,0.034655277608297785,0.022027627258487142,0.05999999865889549,-0.0005423484775275719,False
9,0.030852994555353952,0.0026570433120949714,0.05999999865889549,-0.00017439529637111755,False
10,0.03456138245529816,-0.03181907033754565,0.05999999865889549,-0.0010716103587407547,False
11,0.03272251308900542,-0.03408898082185931,0.05999999865889549,-0.0012679822449524864,False
12,0.02299799504658573,-0.020555814367487584,0.05999999865889549,-0.0010006778491824559,False
13,0.019131455399060915,-0.007004870223222206,0.05999999865889549,-0.0009200605143669529,False
14,0.008931678459575432,0.002506008416503971,0.05999999865889549,-0.0019367612848620072,False
15,0.003917502016361096,0.015129257427772583,0.05999999865889549,-0.002832787751794423,False
16,0.009684113442471443,0.005507787884954481,0.05999999865889549,-0.0018684416829235328,False
17,0.014741448808015756,-0.0019119920344809495,0.05999999865889549,-0.001279644530176096,False
18,0.013911243964129572,0.009948973604863348,0.05999999865889549,-0.0014602284587885992,False
19,0.01824859405486068,-0.005646300266004517,0.05999999865889549,-0.0009781280278743673,False
20,0.013587577072391,-0.010759518512310213,0.05999999865889549,-0.0015109994084305176,False
21,0.013959822948587108,-0.032918219588006156,0.05999999865889549,-0.0024397908225820535,False
22,0.01508107495180866,-0.03574804039909421,0.05999999865889549,-0.0025198280434900275,False
23,0.008678990081154137,-0.02835783292021,0.05999999865889549,-0.002766178012603428,False
24,0.012053621719049223,-0.01894423513156872,0.05999999865889549,-0.0019208841627641573,False
25,0.007051712558764134,-0.008966838523975968,0.05999999865889549,-0.002251583483735662,False
26,0.008936550491510209,-0.0008720607754327416,0.05999999865889549,-0.0019306362807290378,False
27,0.013074086490110659,-0.001739692895930698,0.05999999865889549,-0.0014530361680562345,False
28,0.012021371326803143,0.00023106468738972019,0.05999999865889549,-0.0015656607157550253,False
29,0.013004334778259352,-0.006957125129340092,0.05999999865889549,-0.0015059334715938906,False
30,0.012289636846767094,-0.006697468642752976,0.05999999865889549,-0.0015805845383887553,False
31,0.010368409441870785,-0.0062325686324909355,0.05999999865889549,-0.0017949072297679348,False
32,0.01363836339639235,0.0047789056787228956,0.05999999865889549,-0.0014127097083274634,False
33,0.013934606100504565,0.0005158449428934703,0.05999999865889549,-0.0013590756142768164,False
34,0.014874767581756432,0.01077194550761178,0.05999999865889549,-0.0013785894181604728,False
35,0.01462882096069884,0.010813994660975388,0.05999999865889549,-0.0014043359322161533,False
36,0.0107421875,0.015574996662784436,0.05999999865889549,-0.001954619705616059,False
37,0.012660967427767567,0.007838280152943616,0.05999999865889549,-0.0015562840397272018,False
38,0.011639185257031892,0.02103362173854409,0.05999999865889549,-0.002051084869210069,False
39,0.016462233699160667,0.02306309300994443,0.05999999865889549,-0.0016399591440512031,False
40,0.01717659688674167,0.034566322404655805,0.05999999865889549,-0.0022366461039231905,False
41,0.017845693524257467,0.04708868121613283,0.05999999865889549,-0.0031989704895168357,False
42,0.0241823798870775,0.06105776130830073,0.05999999865889549,-0.004228444428054886,False
43,0.02688684238382555,0.053220319697013796,0.05999999865889549,-0.0031763122339856223,False
44,0.032717678100263825,0.05059391855350113,0.05999999865889549,-0.0026658090191010596,False
45,0.03569553805774284,0.04778475486925128,0.05999999865889549,-0.0023204395831391143,False
46,0.028708133971292238,0.04548487025929076,0.05999999865889549,-0.0023238858993250818,False
47,0.02566745696319961,0.034612832631557726,0.05999999865889549,-0.0016088917625836981,False
48,0.02708226877874287,0.03288854342574387,0.05999999865889549,-0.001415391848476323,False
49,0.029903699949315854,0.02910178132467096,0.05999999865889549,-0.0010507842256958569,False
50,0.03741152679474191,0.038490093423606306,0.05999999865889549,-0.0014948876788266196,False
51,0.04120603015075375,0.04433871817058462,0.05999999865889549,-0.001968830946459585,False
52,0.04477611940298498,0.04086607309399101,0.05999999865889549,-0.0017156585632265554,False
53,0.04625984251968496,0.033476093062667266,0.05999999865889549,-0.0011990200634828707,False
54,0.04873294346978563,0.03849025881917139,0.05999999865889549,-0.0016340286272597438,False
55,0.055019305019305076,0.030998123930990187,0.05999999865889549,-0.0014120427337668718,False
56,0.055238095238095086,0.027686347141493997,0.05999999865889549,-0.001230932911009825,False
57,0.05832549388523067,0.013055951938272711,0.05999999865889549,-0.0008421053332897405,False
58,0.06226765799256517,0.0023656581277411593,0.05999999865889549,-0.0009972935233250508,False
59,0.06038426349496806,-0.004932082534102854,0.05999999865889549,-0.0008553618345877773,False
60,0.05685920577617343,-0.004165677716305878,0.05999999865889549,-0.0005858185096428463,False
61,0.05600000000000005,-0.022788064787040298,0.05999999865889549,-0.0010312958967383492,False
62,0.04811898512685908,-0.004223219233213948,0.05999999865889549,-0.00014967141967210613,False
63,0.04314063848144967,-0.006781366742960922,0.05999999865889549,-6.571415504486136e-05,False
64,0.04269854824935937,-0.006532331537393364,0.05999999865889549,-5.7235680622664975e-05,False
65,0.03535353535353525,-0.012070497563129211,0.05999999865889549,-0.00018887617884320187,False
66,0.03505843071786319,-0.0019052353271345615,0.05999999865889549,-5.246813559207783e-05,False
67,0.032258064516129004,0.012599470457121863,0.05999999865889549,-0.0002786217858727283,False
68,0.030303030303030276,0.013921760833924707,0.05999999865889549,-0.0003818778673248982,False
69,0.03333333333333344,0.022460005792739646,0.05999999865889549,-0.0005933407490987847,False
70,0.04112903225806441,0.039083038130242796,0.05999999865889549,-0.0015300332971695124,False
71,0.05608974358974361,0.041411741107453826,0.05999999865889549,-0.002232691999118172,False
72,0.06836248012718626,0.02704154590728418,0.05999999865889549,-0.0023401057629858293,False
73,0.08418568056648312,0.02776886881467211,0.05999999865889549,-0.0046758588094930375,False
74,0.09914794732765286,0.010008174160034904,0.05999999865889549,-0.007097122896167185,False
75,0.10546282245826988,0.003516315968425824,0.05999999865889549,-0.00858312672639573,False
76,0.11458333333333326,-0.014524698762596369,0.05999999865889549,-0.011336314096366366,False
77,0.12046444121915822,-0.02663418600965183,0.05999999865889549,-0.013658432465819468,False
78,0.11134601832276259,-0.04633773404223103,0.05999999865889549,-0.012327694257192483,False
79,0.09540150995195606,-0.04715359408427962,0.05999999865889549,-0.008362116044978383,False
80,0.0867823765020026,-0.0384029040369441,0.05999999865889549,-0.005851964540820987,False
81,0.07383419689119175,-0.032971172433449394,0.05999999865889549,-0.003376603970180112,False
82,0.06341154090044387,-0.018731214205322047,0.05999999865889549,-0.0014470588802719712,False
83,0.06015037593984962,-0.0190791482379004,0.05999999865889549,-0.001176089198518319,False
84,0.0558968058968059,-0.021387499335714526,0.05999999865889549,-0.0009628420032766349,False
85,0.051869722557297715,-0.02203011995141901,0.05999999865889549,-0.0007671068122483543,False
86,0.05903398926654746,-0.01837689705077543,0.05999999865889549,-0.0010622958400128865,False
87,0.0679669030732859,-0.007476242696426493,0.05999999865889549,-0.001620189539877007,False
88,0.06573589296102367,0.002124220698175404,0.05999999865889549,-0.0013291846865770918,False
89,0.06594036697247718,-0.006237036068881671,0.05999999865889549,-0.001384705896258101,False
90,0.06475225225225234,-0.011534163145517896,0.05999999865889549,-0.0013583849025856853,False
91,0.07028223574986181,0.017841268482831466,0.05999999865889549,-0.0021523384650968926,False
92,0.08024017467248923,0.019075201032937052,0.05999999865889549,-0.0036024066097918497,False
93,0.08929532006455076,0.02362614786110325,0.05999999865889549,-0.005418252023287716,False
94,0.09783183500793236,0.016202217870227603,0.05999999865889549,-0.006951554144683744,False
95,0.10754912099276104,0.008508590430745921,0.05999999865889549,-0.009198163604907519,False
96,0.11723092470944918,0.007799791619080537,0.05999999865889549,-0.011990068212254294,False
97,0.12641975308641995,0.002811963469504449,0.05999999865889549,-0.014944654585589407,False
98,0.14210019267822727,-0.0007049994555878889,0.05999999865889549,-0.02084939571409464,False
99,0.14425770308123265,-0.027006438333040395,0.05999999865889549,-0.022468685014985244,False
100,0.12935323383084585,-0.03299045138457992,0.05999999865889549,-0.017056370674617957,False
101,0.12538360368259505,-0.02004222195227098,0.05999999865889549,-0.014982410216437005,False
102,0.11261071277941803,-0.006534583967740942,0.05999999865889549,-0.010587332008301736,False
103,0.09873521011831898,-0.01989196259563267,0.05999999865889549,-0.00729533999119221,False
104,0.1085302362835403,-0.014509175637461794,0.05999999865889549,-0.009603302747834441,False
105,0.0958317101675108,-0.03182450436729741,0.05999999865889549,-0.007247158798681989,False
106,0.07581501137225177,-0.053533504059194804,0.05999999865889549,-0.005431266136044874,False
107,0.06906795395469723,-0.05599416678622334,0.05999999865889549,-0.004825238608308193,False
108,0.05816473988439297,-0.06640426480260869,0.05999999865889549,-0.005069441934110289,False
109,0.04443654461429092,-0.07290323312738138,0.05999999865889549,-0.005354247256654506,False
110,0.03594080338266381,-0.0675246749690933,0.05999999865889549,-0.004592535884038082,False
111,0.032997568600208416,-0.053334755512823344,0.05999999865889549,-0.0029426642366302143,False
112,0.025264595425059877,-0.04166463635334871,0.05999999865889549,-0.0021702062184311196,False
113,0.032334921715452714,-0.029270168952550676,0.05999999865889549,-0.0009742496407273383,False
114,0.04625850340136073,-0.018239394310369354,0.05999999865889549,-0.0004110132344588216,False
115,0.04404841963685291,-0.009535593423993684,0.05999999865889549,-0.00012370694505982406,False
116,0.042957042957042724,-0.008397546540162107,0.05999999865889549,-8.80069939937805e-05,False
117,0.041543026706231334,-0.008773311285898531,0.05999999865889549,-8.173285375156076e-05,False
118,0.03641092327698292,-0.007710088641654238,0.05999999865889549,-8.520841030957173e-05,False
119,0.03607085346215788,-0.007503277322585836,0.05999999865889549,-8.71755556113043e-05,False
120,0.03352490421455934,-0.000890909972899618,0.05999999865889549,-8.46474514410749e-05,False
121,0.03513770180436859,-0.0019352990898349792,0.05999999865889549,-5.102927005359699e-05,False
122,0.03105395232120456,-0.0010049462509388882,0.05999999865889549,-0.00016107345510983875,False
123,0.016785825303077484,-0.004766693661705201,0.05999999865889549,-0.001100517182183016,False
124,0.016682113067655324,-0.003456793789404747,0.05999999865889549,-0.0010993971252816887,False
125,0.013455657492354556,-0.006231168847725624,0.05999999865889549,-0.001448031703535252,False
126,0.020383328262853606,-0.006885239488748479,0.05999999865889549,-0.0008170341429033377,False
127,0.036991745643534024,-0.004080650536145799,0.05999999865889549,-3.475089734454005e-05,False
128,0.04162868429048916,-0.003207520107033284,0.05999999865889549,-1.559341027319516e-05,False
129,0.044055522027761196,0.006129834400261429,0.05999999865889549,-7.046938760994094e-05,False
130,0.039654144305307115,0.0037077269103526554,0.05999999865889549,-1.3986471164856245e-05,False
131,0.03979952830188682,0.00932239456792257,0.05999999865889549,-8.6987418283521e-05,False
132,0.04142357059509916,0.007794572291988314,0.05999999865889549,-6.48084636934939e-05,False
133,0.04306358381502884,0.013798861563136304,0.05999999865889549,-0.00020917967202201379,False
134,0.04674505305420129,0.016733779786002153,0.05999999865889549,-0.0003710108673343946,False
135,0.05160192798412244,0.01720503934370898,0.05999999865889549,-0.0005652228447161008,False
136,0.04705882352941182,0.017515949868880977,0.05999999865889549,-0.00040646247904790737,False
137,0.04627320587420347,0.012395076767663533,0.05999999865889549,-0.0002323441519565541,False
138,0.05232876712328771,0.016380505511419167,0.05999999865889549,-0.0005723179583701536,False
139,0.04583445672688047,0.013094322361035766,0.05999999865889549,-0.00023954304869040275,False
140,0.055644729802033055,0.006984276998677872,0.05999999865889549,-0.0005382952663515032,False
141,0.06276483050847448,-0.008721700167015187,0.05999999865889549,-0.0011125430699624535,False
142,0.05259047123145022,-0.019725936618471888,0.05999999865889549,-0.0007061525071359214,False
143,0.0484660995101831,-0.01834173878175224,0.05999999865889549,-0.0004797690633706792,False
144,0.03852002027369483,-0.01958603819975694,0.05999999865889549,-0.00038799357234288673,False
145,0.029653625716421717,-0.022425764132661268,0.05999999865889549,-0.0007170098185655366,False
146,0.02893890675241151,-0.01707365893037713,0.05999999865889549,-0.0005362053969345422,False
147,0.030735185640521134,-0.012859304667911941,0.05999999865889549,-0.0003370352867733934,False
148,0.030746705710102518,-0.009677212246915853,0.05999999865889549,-0.0002648953473027569,False
149,0.031219748305905126,-0.006022064409895207,0.05999999865889549,-0.00019045089938023833,False
150,0.03173076923076956,-0.011151130055363423,0.05999999865889549,-0.00026110805654120436,False
151,0.03125,-0.012231116685436576,0.05999999865889549,-0.00030272521537276503,False
152,0.02817234848484862,-0.014387444368907822,0.05999999865889549,-0.00048678523619614293,False
153,0.027693029805210045,-0.007970352216673084,0.05999999865889549,-0.00036644954520872216,False
154,0.025396085740913232,-0.005421761402500868,0.05999999865889549,-0.00045594412007916385,False
155,0.0238260467268101,0.0009399614046124453,0.05999999865889549,-0.0005240770564088216,False
156,0.02855169237854005,-0.0003794607616444237,0.05999999865889549,-0.00026227148526078377,False
157,0.026033340945421424,0.0038119561767254867,0.05999999865889549,-0.0004046661401869591,False
158,0.028402635764598783,0.00010778841452099142,0.05999999865889549,-0.0002690093327594315,False
159,0.030953456845910443,-0.0041945299227306495,0.05999999865889549,-0.00018127396735029207,False
