step,inflation,output_gap,interest_rate,reward,shock_active
139,0.04583445672688047,0.013094322361035766,0.08113329857587814,-0.0003993700035534821,False
140,0.055644729802033055,0.006984276998677872,0.1026039570569992,-0.0007687898541579711,False
141,0.06276483050847448,-0.008721700167015187,0.11255122721195221,-0.0011620171617302629,False
142,0.05259047123145022,-0.019725936618471888,0.0816132053732872,-0.001184733104780778,False
143,0.0484660995101831,-0.01834173878175224,0.07199438661336899,-0.0005260299005387565,False
144,0.03852002027369483,-0.01958603819975694,0.046507030725479126,-0.0007127962274208637,False
145,0.029653625716421717,-0.022425764132661268,0.022921182215213776,-0.0009951559435401299,False
146,0.02893890675241151,-0.01707365893037713,0.023810436949133873,-0.0005366007839254418,False
147,0.030735185640521134,-0.012859304667911941,0.030408311635255814,-0.00035880126196027775,False
148,0.030746705710102518,-0.009677212246915853,0.03202815726399422,-0.00026620729723322834,False
149,0.031219748305905126,-0.006022064409895207,0.03503834083676338,-0.000194981501951123,False
150,0.03173076923076956,-0.011151130055363423,0.033751361072063446,-0.0002619362149985779,False
151,0.03125,-0.012231116685436576,0.032009441405534744,-0.00030424235743508476,False
152,0.02817234848484862,-0.014387444368907822,0.02323714643716812,-0.0005252618157021581,False
153,0.027693029805210045,-0.007970352216673084,0.025247396901249886,-0.00036847009867289264,False
154,0.025396085740913232,-0.005421761402500868,0.020779335871338844,-0.0004659259047626687,False
155,0.0238260467268101,0.0009399614046124453,0.020035095512866974,-0.0005243540032644108,False
156,0.02855169237854005,-0.0003794607616444237,0.03118949942290783,-0.00032448184855495113,False
157,0.026033340945421424,0.0038119561767254867,0.026989327743649483,-0.000413486861254581,False
158,0.028402635764598783,0.00010778841452099142,0.031060483306646347,-0.00027729648656849167,False
159,0.030953456845910443,-0.0041945299227306495,0.03528637811541557,-0.00019020306081768342,False
160,0.026639802999776085,-0.0030276718824863353,0.02508567087352276,-0.00041818373891498484,False
161,0.026263075895837984,-0.003688288386989478,0.02381354756653309,-0.0003918187877667095,False
162,0.02783915156871397,-0.0037585304029016556,0.027718614786863327,-0.0003175237949246087,False
163,0.02827087442472065,0.004879092981918326,0.03311673179268837,-0.0003135201554518378,False
164,0.029001308329698938,0.005445687739091021,0.035226114094257355,-0.0002738226987154725,False
165,0.0323140316634134,0.006999737994084908,0.04428495094180107,-0.00020817581304306728,False
166,0.029449699054170164,0.004260263806607593,0.035754378885030746,-0.0002771528776049218,False
167,0.023017902813299296,0.011397148117729563,0.02324332855641842,-0.0007849414250970979,False
168,0.022250476795931284,0.01409902265818272,0.022675704210996628,-0.000829034686558255,False
169,0.018907563025210017,0.012628584552454811,0.013583201915025711,-0.0010905997418705939,False
170,0.014825642096471192,0.012474276279260137,0.0033012432977557182,-0.0014759634969048652,False
171,0.015833333333333366,0.011349789925610946,0.005258227698504925,-0.00129878818088344,False
172,0.015961857379767963,0.01348785186713705,0.006648569833487272,-0.001338553274877218,False
173,0.01525773195876301,0.01903390222908116,0.0076612806878983974,-0.0015871618813523764,False
174,0.01687242798353905,0.01774238458856644,0.011052262969315052,-0.001390310766058216,False
175,0.02112387202625099,0.01541563808592352,0.020517496392130852,-0.0009950536340330705,False
176,0.02346459906141618,0.01806527570886511,0.027694137766957283,-0.0008989452455481845,False
177,0.026198212835093493,0.02387795903350343,0.03743451088666916,-0.0009985730197520268,False
178,0.03257790368271962,0.01681944483369485,0.04985447973012924,-0.00047019656503593783,False
179,0.032938341032335616,0.02481939211225694,0.0547555536031723,-0.0007277465421276643,False
180,0.03468899521531088,0.015901398775344563,0.05467318370938301,-0.0003092714190582125,False
181,0.03443498911537701,0.012547163181794819,0.052361056208610535,-0.00022204296299244635,False
182,0.034097589653145244,0.0004306356909438388,0.04545929282903671,-9.3679511777444e-05,False
183,0.03324907641454411,-0.0015084993496063549,0.04236844182014465,-9.820218878067658e-05,False
184,0.026782273603082718,-0.012978766777368558,0.02046630159020424,-0.0007577168425948409,False
185,0.0187488042854409,-0.01715592878461669,0.0,-0.0014069872814504278,False
186,0.01231760469964005,-0.01535912797189012,0.0,-0.0017685328311876788,False
187,0.013172751223184065,-0.015404165468815074,0.0,-0.001676690867656979,False
188,0.015762807280915725,-0.017256408749504556,0.0,-0.001472666664734041,False
189,0.022535211267605604,-0.021743644631838623,0.005466204136610031,-0.0010977634666415714,False
190,0.02976413328341443,-0.022279955020587973,0.02327035367488861,-0.0008644362009895245,False
191,0.020059435364041756,-0.0193872537144321,0.00045495948870666325,-0.0014313889485248511,False
192,0.02216885276186953,-0.008951039048047426,0.010946611873805523,-0.000771058108580321,False
193,0.020018365472910915,-0.003492157705546791,0.008299834094941616,-0.000814229318494071,False
194,0.018178512997636842,-0.004047496704947216,0.003422534791752696,-0.0009806308438116108,False
195,0.027858703568827137,-0.0026253711881793888,0.028334075585007668,-0.0006120071642819476,False
196,0.02674859931321172,0.00040159776265112857,0.027072297409176826,-0.00035215656316909383,False
197,0.033849477853799215,0.004069901550062743,0.04665864631533623,-0.00028403447570592155,False
198,0.03035172290662369,0.008748048795300703,0.040253330022096634,-0.00028322089787432246,False
199,0.029229406554472925,0.0074416631674811,0.03679434582591057,-0.0002933720028706389,False
200,0.0381975004400632,0.009143086862276367,0.060065291821956635,-0.0003608625104737216,False
201,0.0367467781260884,0.008679820044197494,0.05620685592293739,-0.00010394994491486665,False
202,0.03690868133772307,0.01629618113923063,0.06041979789733887,-0.0002935524619059363,False
203,0.039242685025817625,0.013161027793571603,0.06468722969293594,-0.00018346519158844236,False
204,0.033401152933197675,0.009217550404048357,0.04811165854334831,-0.00030942758014078424,False
205,0.019653955988577332,0.012681350552404625,0.015475563704967499,-0.001521297008812363,False
206,0.024316510695187254,0.010530588535471279,0.026056569069623947,-0.0006588158057151951,False
207,0.026652865187148045,0.011514321205175336,0.0323893241584301,-0.0005089235017482397,False
208,0.023489745693191066,0.012136359427517467,0.024792542681097984,-0.0007213237591120662,False
209,0.04031136738056018,0.013388614620259696,0.06747272610664368,-0.001090247929360298,False
210,0.04137035423712487,0.0040671648669719125,0.0654594674706459,-2.232417669325264e-05,False
211,0.04310421314646251,0.005272173678723723,0.07039661705493927,-5.9255816824812664e-05,False
212,0.052525019356638225,-0.004457126048114029,0.08908399194478989,-0.0005082271825140106,False
213,0.0159580280267122,-0.030268313026020156,0.0,-0.0060401824165795485,False
214,-0.0018423678813865862,-0.04486292211009456,0.0,-0.005514249280098995,False
215,-0.009421400435809635,-0.04984836679189037,0.0,-0.007369809313892129,False
216,-0.016069560131773297,-0.04954934641071183,0.0,-0.008742728876469805,False
217,0.014876563800569231,-0.04222627857439886,0.0,-0.003045432695176473,False
218,0.02352570028549783,-0.04057948558305785,0.0,-0.0021894997523520927,False
219,0.01775273566362401,-0.03439413504247112,0.0,-0.0021728380662249143,False
220,0.012028815910047896,-0.030231992202987022,0.0,-0.0024787476313494474,False
221,0.012297839008431843,-0.028568925228722904,0.0,-0.002351002935929881,False
222,0.02148217664792762,-0.034425357910421735,0.0,-0.0018709248306577506,False
223,0.033461064102642935,-0.03154896685611674,0.027878178283572197,-0.0014694490872331604,False
224,0.037159511351278374,-0.03549746439902461,0.03515004366636276,-0.0013026467433597665,False
225,0.03344727710792195,-0.02855266103159554,0.029341861605644226,-0.0009179982960111483,False
226,0.028293233613208235,-0.024441723437332454,0.018512222915887833,-0.0009301351401322158,False
227,0.0188791830252113,-0.024219727265979877,0.0,-0.0016501242068472557,False
228,0.016848597105433294,-0.026985932968657044,0.0,-0.0018002154901619546,False
229,0.01903567831670916,-0.03008048174371569,0.0,-0.00178384094921501,False
230,0.01740201875096714,-0.024864303591345668,0.0,-0.0016395711061458866,False
231,0.01414723261424422,-0.026644467673539732,0.0,-0.002046658820610299,False
232,0.015049534243237517,-0.02279487964040431,0.0,-0.0017646580207792736,False
233,0.012073049150852722,-0.01881376036456671,0.0,-0.0019137867465167172,False
234,0.014299079635757383,-0.0267846223848014,0.0,-0.002038490611434686,False
235,0.020803436115121476,-0.018881864553891826,0.002567659132182598,-0.0010968373757135018,False
236,0.017909701385912413,-0.011762451818762345,0.0,-0.0011176142952173658,False
237,0.011640056484950367,-0.011644669338880823,0.0,-0.0017441711163654827,False
238,-0.0011289316317305564,-0.007718516765497486,0.0,-0.0034427535353943987,False
239,0.0003701009123058263,-0.006596858939311937,0.0,-0.003184576351266827,False
240,0.0015861096099996086,-0.007662786732409363,0.0,-0.003009972250296318,False
241,0.0040046998234049,-0.01088639910131086,0.0,-0.0027098369549993966,False
242,0.009918350293528055,-0.010238570616857843,0.0,-0.001914639626402152,False
243,0.011100326356065615,-0.012115723559435904,0.0,-0.0018171730308205016,False
244,0.011571475618899596,-0.010119062431001354,0.0,-0.0017187574214561434,False
245,0.018069798503457024,-0.009595882771862106,0.00037655376945622265,-0.0010540193378999175,False
246,0.02587130540144833,-0.009714189222937087,0.0198211669921875,-0.0006826519860681213,False
247,0.018905882402044716,-0.009088951444896666,0.002720228862017393,-0.0011187536753063758,False
248,0.019449393340740473,-0.0062197927346471366,0.005513589363545179,-0.0008872421212349212,False
249,0.021077802435008675,-1.916085826801791e-05,0.012684925459325314,-0.0007418135192149364,False
250,0.02248617938637043,0.0030409850777690364,0.01773594319820404,-0.0006354718053152399,False
251,0.02686793380304775,0.003218920849338226,0.028779294341802597,-0.00041624157887698603,False
252,0.02608916629635205,0.004305124961848201,0.02737548016011715,-0.0004065420367265745,False
253,0.022135186695698472,0.0005183664216935391,0.015597150661051273,-0.0007079363354365199,False
254,0.016300227951842494,0.0014635237384515321,0.0014823306119069457,-0.0012251143645121304,False
255,0.018223837390979325,0.004513336448813585,0.007816260680556297,-0.0009888320569064798,False
256,0.01749399715783806,0.010944348520093924,0.009207166731357574,-0.0011337864022131626,False
257,0.020485851427124224,0.012673358082020867,0.017551308497786522,-0.000957030345032795,False
258,0.02143767669047314,-0.005602534881091217,0.010792924091219902,-0.0007433459702821136,False
259,0.004092762314199749,-0.08830529953425066,0.0,-0.010434728967502254,False
260,0.012231408831293145,-0.021962329900136378,0.0,-0.0020245332456319933,False
261,0.012422705463870809,-0.015376518700722036,0.0,-0.0017574516752184965,False
262,0.019027552215008736,-0.006350171835521475,0.004393793176859617,-0.0009296645237695292,False
263,0.047829558992607435,0.005564125921626522,0.08235595375299454,-0.003192612726158679,False
264,0.05249561186372054,0.008515002156626034,0.0954965353012085,-0.0004711233351374834,False
265,0.06771440426414732,0.020168668971822297,0.13937033712863922,-0.0029054068589244534,False
266,0.08024245886452297,0.011715931164552636,0.15,-0.0034326689003575752,False
267,0.08584982827551912,0.007247917141046882,0.15,-0.004256945808672667,False
268,0.08292108995966929,0.008244191442181777,0.15,-0.0037524066191873913,False
269,0.07091953500718629,0.00876360252904071,0.14168064296245575,-0.002023441870167313,False
270,0.05729849763137995,0.009452528143462731,0.10797250270843506,-0.0012559456886010356,False
271,0.04043936096276246,0.009054975675320188,0.06562589108943939,-0.0009789964183968688,False
272,0.03566049422412365,0.013912643737885606,0.05610755831003189,-0.0002765236059848276,False
273,0.03233496161898097,0.015681322224751628,0.04867806285619736,-0.0003910081948307529,False
274,0.03244361180978883,0.011090025599644962,0.04665404558181763,-0.00023923499572660008,False
275,0.03191520919189661,0.013380658955169392,0.046478353440761566,-0.00030978515276035545,False
276,0.02657611874936694,0.015206272919858845,0.03404343128204346,-0.0006689455563221175,False
277,0.027231676914507563,0.01353585927885601,0.03484712168574333,-0.0005096025943805302,False
278,0.02723979378570429,0.005703845369417504,0.030951406806707382,-0.0003657678744702982,False
279,0.024610270835418335,0.009446808559031567,0.026249082759022713,-0.0005739856451940598,False
280,0.029014297038402193,0.014640172766732762,0.03985583037137985,-0.0005482777880538947,False
281,0.028299691607274857,0.01026932106723264,0.035883888602256775,-0.0003871415488603093,False
