step,inflation,output_gap,interest_rate,E_pi,reward,eps_d,eps_s,shock_active
81,0.4,0.137993,0.15,0.4,-0.278242,0.012993,0.036589,1
82,0.4,0.159123,0.15,0.4,-0.28452,0.034123,0.03174,1
83,0.4,0.163594,0.15,0.4,-0.285963,0.038594,0.028015,1
84,0.4,0.167468,0.15,0.4,-0.287246,0.042468,0.038658,1
85,0.4,0.161475,0.15,0.4,-0.285274,0.036475,0.040787,1
86,0.4,0.153294,0.15,0.4,-0.282699,0.028294,0.046933,1
87,0.4,0.149166,0.15,0.4,-0.28145,0.024166,0.033904,1
88,0.4,0.139693,0.15,0.4,-0.278714,0.014693,0.040068,1
89,0.4,0.155918,0.15,0.4,-0.28351,0.030918,0.043641,1
90,0.4,0.153693,0.15,0.4,-0.282822,0.028693,0.047043,1
91,0.4,0.163533,0.15,0.4,-0.285943,0.038533,0.048419,1
92,0.4,0.156686,0.15,0.4,-0.28375,0.031686,0.058115,1
93,0.4,0.15861,0.15,0.4,-0.284357,0.03361,0.068226,1
94,0.4,0.157993,0.15,0.4,-0.284162,0.032993,0.046691,1
95,0.4,0.14515,0.15,0.4,-0.280268,0.02015,0.062524,1
96,0.4,0.160894,0.15,0.4,-0.285087,0.035894,0.053719,1
97,0.4,0.15506,0.15,0.4,-0.283244,0.03006,0.064846,1
98,0.4,0.145186,0.15,0.4,-0.280279,0.020186,0.04796,1
99,0.4,0.152277,0.15,0.4,-0.282388,0.027277,0.04283,1
100,0.4,0.152053,0.15,0.4,-0.28232,0.027053,0.042064,1
101,0.4,0.154638,0.15,0.4,-0.283113,0.029638,0.057313,1
102,0.4,0.154471,0.15,0.4,-0.283061,0.029471,0.058827,1
103,0.4,0.137228,0.15,0.4,-0.278032,0.012228,0.052809,1
104,0.4,0.134814,0.15,0.4,-0.277375,0.009814,0.037497,1
105,0.4,0.132845,0.15,0.4,-0.276848,0.007845,0.037157,1
106,0.4,0.145818,0.15,0.4,-0.280463,0.020818,0.02703,1
