step,inflation,output_gap,interest_rate,reward,shock_active
44,0.032799999999999996,-0.004037232056794277,0.0,-0.00011997924268040749,False
45,0.0358,-0.01201500554910969,0.0,-0.00017964035834513672,False
46,0.048799999999999996,0.009189553476765158,0.0,-0.00023932789310232645,False
47,0.0521,0.00934525507181426,0.0,-0.0003801537923572701,False
48,0.0507,0.015247426319640569,0.0,-0.000461464009372868,False
49,0.0444,0.0030341239513970684,0.0,-4.792590815244138e-05,False
50,0.042800000000000005,-0.01840310239250968,0.0,-0.0003543541776691955,False
51,0.0458,-0.005481642220059802,0.0,-9.732840142874215e-05,False
52,0.0487,-0.002436136580211008,0.0,-0.00015731476143744216,False
53,0.0492,-0.007718129267228393,0.0,-0.0002288495193856475,False
54,0.0417,-0.015057740525374036,0.0,-0.00023251554972949153,False
55,0.0369,-0.011336197195339718,0.0,-0.00014772936685162805,False
56,0.037000000000000005,0.0004438434348902169,0.0,-1.8196996994695094e-05,False
57,0.0338,-0.014437100484314229,0.0,-0.0002853098703941862,False
58,0.0233,-0.03564180414596352,0.0,-0.0018281182027792223,False
59,0.021099999999999997,-0.029600809002735186,0.0,-0.0015906278936164086,False
60,0.0197,-0.016725195930964554,0.0,-0.0011039121789291535,False
61,0.025699999999999997,-0.006171899123224547,0.0,-0.00044707233878726015,False
62,0.0286,-0.0009941090652178025,0.0,-0.0002609082528335482,False
63,0.029900000000000003,-0.00925863699223452,0.0,-0.0002897423589539734,False
64,0.0305,-0.01816897583459433,0.0,-0.0005106116828780729,False
65,0.0318,-0.003809922443733479,0.0,-0.00014899550902726404,False
66,0.0315,0.009914462330721444,0.0,-0.0002427965633072945,False
67,0.032799999999999996,0.00981146864877381,0.0,-0.0001999449170458715,False
68,0.039900000000000005,0.03208450389793931,0.0,-0.0010294353903768827,False
69,0.0462,0.04188396336882777,0.0,-0.0018311463874813064,False
70,0.0554,0.045455973149010974,0.0,-0.0025405654949236067,False
71,0.0735,0.07617873457429292,0.0,-0.008047699601340571,False
72,0.0759,0.08112335332409402,0.0,-0.009158618454545797,False
73,0.0658,0.04434042226817571,0.0,-0.003297353046920132,False
74,0.0584,0.036318774372680634,0.0,-0.001996173371933684,False
75,0.0722,0.030457568457247064,0.0,-0.0030013434763278913,False
76,0.06269999999999999,0.013585079809549871,0.0,-0.0012151343934318388,False
77,0.0623,0.010938534530021629,0.0,-0.0011142315376644757,False
78,0.0673,0.015760754119358625,0.0,-0.0017389813704108796,False
79,0.0669,0.01272621106084193,0.0,-0.0016091764479650955,False
80,0.0727,0.001905279702664615,0.0,-0.002142210090745386,False
81,0.0761,0.006127504883756573,0.0,-0.0026439663161004607,False
82,0.0693,-0.0051268703778772785,0.0,-0.0017432647998715555,False
83,0.045899999999999996,-0.03612255585488667,0.0,-0.001374459041489407,False
84,0.0406,-0.04468074686664581,0.0,-0.0019970891405612797,False
85,0.050300000000000004,-0.02442953352224851,0.0,-0.0008089821081146639,False
86,0.0552,-0.014761197253644186,0.0,-0.0006799729443609926,False
87,0.042300000000000004,-0.028454936625894597,0.0,-0.0008202634183836779,False
88,0.063,0.021923561795881157,0.0,-0.0015386425618178197,False
89,0.0626,0.011441247399034545,0.0,-0.001152422142045915,False
90,0.0559,0.0008856722503611872,0.0,-0.0005064044153350597,False
91,0.053,-0.004120686706230646,0.0,-0.00035498005893090586,False
92,0.0435,-0.012610099459655627,0.0,-0.00018351460838240708,False
93,0.044800000000000006,-0.014508610506498008,0.0,-0.00025657977882926453,False
94,0.049100000000000005,-0.006283509871176093,0.0,-0.00020510249630116754,False
95,0.056600000000000004,0.006052110571737549,0.0,-0.0005877480423725376,False
96,0.0601,-0.0027934610239311545,0.0,-0.0008158234244922225,False
97,0.060700000000000004,0.0019264339515008438,0.0,-0.0008606911477694954,False
98,0.0695,0.021751699882999572,0.0,-0.0022136364478000845,False
99,0.0779,0.034252494472824246,0.0,-0.004046053377610855,False
100,0.0704,0.010056124244507941,0.0,-0.001949445634820981,False
101,0.0701,-0.006708808024897808,0.0,-0.0018570281051149328,False
102,0.06709999999999999,-0.015573499647571841,0.0,-0.0017113538912729195,False
103,0.07,-0.010085944883325142,0.0,-0.0019017262841894732,False
104,0.0741,-0.007891528598876318,0.0,-0.0023878962236268822,False
105,0.0677,-0.020726079995761152,0.0,-0.0019641503919906904,False
106,0.0588,-0.030340355428463535,0.0,-0.0016274171675254964,False
107,0.0572,-0.008610425330665524,0.0,-0.0006658194243749665,False
108,0.0652,0.010857437863785957,0.0,-0.0013879639569659723,False
109,0.0644,0.00966145419825642,0.0,-0.0012840636972250062,False
110,0.056600000000000004,-0.008615295799056524,0.0,-0.0006253433217052412,False
111,0.047,-0.04527994879223564,0.0,-0.0021482737626274816,False
112,0.0431,-0.04428909778828068,0.0,-0.001980744182899889,False
113,0.0487,-0.023628976131214285,0.0,-0.0007097085130094945,False
114,0.07440000000000001,0.057129240219881444,0.0,-0.005630470088100921,False
115,0.0683,0.031579782528093917,0.0,-0.002599062664521706,False
116,0.050199999999999995,-0.00792070055418875,0.0,-0.00027081749726912574,False
117,0.0487,-0.009683678140403423,0.0,-0.0002451536223269271,False
118,0.0555,-0.005833722888518057,0.0,-0.0005145323227400194,False
119,0.056900000000000006,0.009561249834335771,0.0,-0.0006626374983945861,False
120,0.051,0.0033683301943363414,0.0,-0.0002533456482980777,False
121,0.0509,0.01040498362589955,0.0,-0.00034588368425523777,False
122,0.048499999999999995,-0.00556988764722776,0.0,-0.00017552364840274016,False
123,0.0483,0.0091720329915788,0.0,-0.00022190618919861003,False
124,0.048,-0.007280884234659772,0.0,-0.00018101127523851722,False
125,0.0508,0.005643863550274879,0.0,-0.0002651331957741212,False
126,0.036000000000000004,-0.0031803529016802973,0.0,-4.211464457922623e-05,False
127,0.0365,-0.011449645572651134,0.0,-0.00015559438373932978,False
128,0.054900000000000004,0.021977306245851386,0.0,-0.0009270219898239386,False
129,0.0621,0.03297835864755752,0.0,-0.002064392139086932,False
130,0.0548,0.006747930376884023,0.0,-0.0004836145643712742,False
131,0.052199999999999996,-0.015308290009154117,0.0,-0.0005320237430043675,False
132,0.0426,-0.030761002259263016,0.0,-0.0009597592599943843,False
133,0.0361,-0.048231838944671465,0.0,-0.0023567302879847272,False
134,0.0334,-0.039249546849385364,0.0,-0.0016276469278820966,False
135,0.0316,-0.04419387982184632,0.0,-0.002094219013707795,False
136,0.0282,-0.026655759807301664,0.0,-0.000989009530904559,False
137,0.021,-0.0435571407692037,0.0,-0.0026192245119882273,False
138,0.0161,-0.04786632777741972,0.0,-0.0034336053348953824,False
139,0.0207,-0.02095789004823908,0.0,-0.0011842131552740787,False
140,0.0144,-0.04167495520293082,0.0,-0.00304752189116629,False
141,0.0025,-0.05486536481630336,0.0,-0.0058227082564260586,False
142,0.0070999999999999995,-0.02162086431021841,0.0,-0.002632281773520876,False
143,0.013300000000000001,-0.020971523793787007,0.0,-0.0018655848102333747,False
